ID_again,City,lat,lon,status,DC_Title,DC_Creator,DC_Description
356,"Madison, WI, USA",43.081309,-89.395609,success,Liza,"Levers, Eryl, b. 1922?",Cockney
358,"Grantsburg, WI, USA",45.777786,-92.685056,success,LÃ¶ftena de stÃ¤ kvak,"Olson, Ruth, b. 1921?| Carlson, Alice, b. 1921?",Swedish
359,"Madison, WI, USA",43.081309,-89.395609,success,Lord Lovell,"Bundy, Winifred, b. 1884?","Old English| A song that was sung in her home in her earliest memory, and one that her grandfather sang."
360,"Black River Falls, WI, USA",44.300723,-90.843263,success,Lord's prayer,"Stacy, Stella: Vocals| Oestreich, Nancy: Announcer",Winnebago| Peyote religious song| This song was written about 25 years ago by a Nebraska Winnebago.
361,"Mukwonago, WI, USA",42.862336,-88.323693,success,Lost on the Lady Elgin,"Lobdell, Hamilton, b. 1854?",Wisconsin historical| The sinking of the Lady Elgin took place between Milwaukee and Chicago.
362,"Chippewa Falls, WI, USA",44.933577,-91.388875,success,Louse song,"Cardinal, Charles, b. 1889?","Lumberjack| ""By the way that he scratches, I think it's there yet!"""
363,"Wisconsin Dells, WI, USA",43.628055,-89.771693,success,Love call #1,"Bear Skin, John, b. 1886?","Winnabago| The melody has meaning, and you understand what it says. Only love songs are played on the flute."
364,"Wisconsin Dells, WI, USA",43.628055,-89.771693,success,Love call #2,"Bear Skin, John, b. 1886?",Winnabago| Flute was made by King Iwon from a gun barrel.
365,"Wisconsin Dells, WI, USA",43.628055,-89.771693,success,Love song,"Bear Skin, John, b. 1886?",Winnebago| Very old song.
366,"Black River Falls, WI, USA",44.300723,-90.843263,success,Love song,"Stacy, Stella","Winnebago| ""This is a love song. A girl's lover promised her that he was coming, but he didn't come in time. She said, 'I get lonesome for you once in a while. You tell the truth to me.'"""
367,"Wisconsin Dells, WI, USA",43.628055,-89.771693,success,Lullaby,"Eagle, Margaret, b. 1906?","Zuni| ""Go to sleep, my little baby, while I work. Father will bring in the sheep soon.|  Margaret Eagle also known as Laughing Eyes."
368,"Black River Falls, WI, USA",44.300723,-90.843263,success,Lullaby,"Thunder, Henry: Voice| Thunder, Henry: Flute| Stacy, Stella: Announcer",Winnebago| Stella Stacy announces. Henry Thunder sings and plays the flute.
369,"Wisconsin Dells, WI, USA",43.628055,-89.771693,success,Lullaby,"Eagle, Margaret, b. 1906?",Zuni| This is a very old melody. Margaret Eagle also known as Laughing Eyes.
370,"Milltown, WI, USA",45.526651,-92.499354,success,Lullaby,"Lothe, Brithe, b. 1871?","Norwegian| Mrs. Lothe learned this song from her mother in Norway. The music is by Karsten Sulheim, the words by Anders Horden."
371,"Black River Falls, WI, USA",44.300723,-90.843263,success,Lullaby,"Stacy, Stella","Winnebago| ""Little baby, go to sleep."""
372,"Rice Lake, WI, USA",45.503769,-91.740829,success,Lumberjack dance tune,"Rindlisbacher, Otto, b. 1901?","Played on a lumberjack fiddle.| A cigar box forms the body, part of a broom handle forms the neck."
373,"Black River Falls, WI, USA",44.300723,-90.843263,success,Lumberjack monologue,"Moseley, Arthur (Happy), b. 1864?",This is part of Moseley's conversation with three or four other people. It was recorded without his knowledge.
374,"Beloit, WI, USA",42.510674,-89.033751,success,Luna mezzo mare,"Accardi, Joe, 1889-1956","Sicilian (Comic)| A young woman has difficulty in choosing a man for her husband. She asks her mother, and describes each man and his livelihood. The mother gives a comic answer for each one. Mr. Accardi sings four verses out of many.| The title refers to the time of the month for marriage."
375,"Green Bay, WI, USA",44.517447,-87.954553,success,Machine,"Maes, Desire, b. 1873?",Belgian folk ballad| A young man undecided as to what trade to choose settles upon that of railroad engineer and proves to be very clever.
376,"Madison, WI, USA",43.081309,-89.395609,success,Two rounds,"Levers, Eryl, b. 1922?","A perk little magpie inquired of a lark if he thought he could be taught to sing. 'Ah, no,' said the lark, with a comical look as [he] warbled and waggled his tail. 'Twould be too much trouble, sorrow. For I know I most surely would fail for he won't listen, the art of a teacher defies. And birds who chatter can never expect to be wise.| [Continued from ""One ship drives east""]"
378,"Somerset, WI, USA",45.130029,-92.676858,success,Malbrocque,"Vanasse, Adelord Joseph, b. 1877?| Phaneuf, Stanilaus, b. 1869?",Canadian French
381,"Sheboygan, WI, USA",43.756279,-87.723689,success,Mane motinele,,"Lithuanian| Performers, Lithuanian girls| ""My mother brought me up when I was small. Her soft hands cuddled me. That is why I love my mother. For her I will work and worry.""| About 1890 a few Lithuanians came to Sheboygan. By 1903, there were enough to talk about a church. In 1907 they bought a church from the Christian Scientists, and founded this church, the Church of the Immaculate Conception. The Lithuanians were peasants, only 1 out of 10 being schooled, under the Russian domination and persecution. Books were printed in Lithuanian in Tilset, Germany, and smuggled into Lithuania. Lithuanian is one of the world's oldest original languages."
382,"Wautoma, WI, USA",44.070467,-89.28797,success,Manson's crew,"Taplin, Bert, b. 1854?",Lumberjack| This song was written by Taplin at about age 40 (1894).| Mr. Taplin has fine pictures of lumber camp crews (on location) in the event that one would wish to copy them.
383,"Wisconsin Dells, WI, USA",43.628055,-89.771693,success,Maple sugar song,"Clearwater, Roi","Ottawa love song| ""'He must be worrying - the one I left behind| I am longing for the one I left behind| I have one ladle to taste with| I am lonesome for the one I left behind| He must be lonesome, the one I left behind| I'll make him stir it when he comes here| We will use one ladle to eat with."""
384,"Prairie du Chien, WI, USA",43.042549,-91.141425,success,Marguerite,"La Bonne Valley, Virginia, b. 1864?","French-Canadian| Mrs. Valley learned the song from her father.| Story of song:| It was an offense if a fellow kissed a lady - so he was put in jail.| The lady took a horse and went to the jail and asked to see her lover,| The jailer replied, ""You may see him - he is eating his dinner - but he will be judged in a half hour.""| So she told her lover to exchange clothes with her and take the horse and escape -| So the lady was judged to be hanged or have her head cut off.| When they asked her name, she said, ""My name is Margaret.""| They could not hang a lady - so in this way she saved her lover's life.""| [2 perfomances]"
385,"Cumberland, WI, USA",45.532863,-92.023279,success,Marianina,"St. Angelo, Thomas",Italian
386,"Sheboygan, WI, USA",43.756279,-87.723689,success,"Marija, Marija","Baranoucky, Ruth| Skeris, Stell| Belekevich, Ann| Girdaukas, Edward| Aldakauskas, George| Skeris, Alexander F.| Aldakauskas, Mary| Zupancich, Agnes| Aldakauskas, Lucia| Abromaitis, John","Lithuanian| Performers, Lithuanian Group [from the Church of the Immaculate Conception]| This song is used throughout the year, especially during May and October, the months of the Virgin Mary.| ""Maria, you are like a pure lily,| You shine high in heaven;| Ease our burdens,| Help us people,| Help from our enemies.| We sinners beg of your mercy.| Those who fall by the wayside,| Give them strength and lead them| Between sighing oceans -| These earthly wars -| Those fallen, help them.""| [Also AFS 8468 B1, PM 51 /7]"
387,"Madison, WI, USA",43.081309,-89.395609,success,Marinar marÅ¡,"TamburiÄa Quartet| EliaÅ¡, Charles, Jr.: Berdo| EliaÅ¡, Martha: Contrasica| EliaÅ¡, Anne: Bugaria| Filipovich, Mary: Bisernica",Croatian march
388,"Stevens Point, WI, USA",44.51956,-89.573683,success,"MatuÅ›, majo matuÅ›","Bartosz, Adam, Mrs., b. 1905?","Polish folk song| Imploring her mother to allow her to marry the neighbor boy. He has such curly hair, gorgious [sic] colors in his sash, (last verse promises to marry)."
389,"Kenosha, WI, USA",42.584327,-87.841871,success,Mazzalin dei liari,"Ruffalo, Irene",Italian
390,"Hancock, WI, USA",44.13365,-89.521554,success,McCarthy's widow,"Silsbe, Gene, b. 1880?",
391,"Crandon, WI, USA",45.568712,-88.897293,success,McNamair from County Clair,"Walker, Robert, b. 1883?",Irish emigrant song
392,"Wisconsin Dells, WI, USA",43.628055,-89.771693,success,Medicine song,"Clearwater, Roi","Ottawa| ""My brother come and help me, Nigaushigi manitoum (animated tiger spirit)| This night before dawn| Enemy tribes are coming to attack my people.| They are camping here at the edge of the woods.| Their fires (inner spirits) are shining on the trees.| My brother (inner spirit), come and help me."""
394,"Wisconsin Dells, WI, USA",43.628055,-89.771693,success,Medicine song no. 1,"Bear Skin, John, b. 1886?","Winnebago| At the starting of the drums, each side forms. Each gang has a leader. The drum (a water drum) must pass from one to another. Each medicine man has his own song. This passing of the drum lasts from morning till sunset."
395,"Wisconsin Dells, WI, USA",43.628055,-89.771693,success,Medicine song #1,"Blow Snake, Chief, b. 1871?|  Yellow Thunder, Chief: Announcer",Winnebago| Announcement by Chief Yellow Thunder.| Song with drum| This belongs to the Medicine Lodge songs. The song tells that the man who originated the song was an outstanding doctor who sometimes was sent for from long distances for his professional services. It is a preliminary song.
396,"Wisconsin Dells, WI, USA",43.628055,-89.771693,success,Medicine song no. 2,"Bear Skin, John, b. 1886?",Winnebago| A water drum is used in this cut as well as in [AFS 8374 B3].
397,"Madison, WI, USA",43.081309,-89.395609,success,Mein GlÃ¼ck ist ein' HÃ¼tte,"Huber, Hans, b. 1901?",German (Concert zither)
398,"Beloit, WI, USA",42.510674,-89.033751,success,Mi chiamano sciurilla,"Accardi, Joe, 1889-1956","Neapolitan (Sicilian) love song| She (Little Flower) sings how others describe her, the shape of her lips, like a little flower.| The Sicilian dialect might be called lazy Italian. Sounds and words are combined. This perhaps came from the curtailment of speech during times of oppression.| Sicilian is more liquid, more lovely, and more subtle than Italian. It is like Castillian Spanish, or one might say that French is merely mis-spelled Sicilian.| In Sicilian songs the Spanish influence is felt in the flow of the melodic line and especially in the ends of phrases."
399,"Waukesha, WI, USA",43.02433,-88.244537,success,Michaud monter dans un pommier,"Starr, Morton Hull, Mrs.",Canadian French| Play song.
400,"Rhinelander, WI, USA",45.644155,-89.400934,success,Military schottische,"Leizime Brusoe's Orchestra| Brusoe, Leizime, b. 1870?: Violin| McLain, Robert, b. 1916?: Clarinet| Wyss, Walter, b. 1911?: String bass| Olson, Emery, b. 1891?: Accordion",Old time dance music| Arrangements made by ear. Brusoe cannot read notes - McLain and Wyss are blind and the accordion player doen't use notes (although he could read).
401,"Crandon, WI, USA",45.568712,-88.897293,success,Milwaukee Fire,"Walker, Robert, b. 1883?",Wisconsin historical| Incomplete version on AFS 5011 A1 (PM 32 /13)
402,"Superior, WI, USA",46.705622,-92.101588,success,Mina tahdon laulun laulella,"Nukala, Jalmar: Voice| Nukala, Mamie Wirtanen: Piano",Finnish folk song
403,"Plainfield, WI, USA",44.213709,-89.494963,success,Miss Fogarty's Christmas cake,"Moody, Lewis Winfield, b. 1865?",
404,"Madison, WI, USA",43.081309,-89.395609,success,Mistletoe bough,"Bundy, Winifred, b. 1884?","A familiar old ballad, passed on for generations."
405,"Grantsburg, WI, USA",45.777786,-92.685056,success,Mitt ljus,"Carlson, Alice, b. 1921?| Olson, Ruth, b. 1921?","Swedish| ""I wander in the land of shadows."""
406,"Darlington, WI, USA",42.682928,-90.115182,success,"Mitzel, willst mit mir auf die eume gehen?","Taschek, Richard, b. 1891?: Zither","Austrian| A boy asks a girl if she would not like to go up the Alps with him. He says it is so lovely, so wonderful. The girl replies no, no, that she will never go up the Alps with him, as she will never leave her mother."
407,"Wisconsin Dells, WI, USA",43.628055,-89.771693,success,Mocassin game song,"Decorah, Gerald, b. 1930?",Winnebago
408,"Black River Falls, WI, USA",44.300723,-90.843263,success,Moccasin game song,"Thunder, Henry| Stacy, Stella","Winnebago| Years ago people played for goods and for their lives. If a man thought the one he was playing with was blessed by the spirits, he was afraid. The Winnebago always won, because they had more blessings by the Spirit.| ""If you more about the spirits, you can try me."""
409,"Black River Falls, WI, USA",44.300723,-90.843263,success,Moccasin game song,"Thunder, Henry| Stacy, Stella","Winnebago| This is the winner's song, in which the one who wins the game exults over his victory."
410,"Red Granite, Lohrville, WI, USA",44.036479,-89.113419,success,Mochyn du sydd wedi marw,"Jones, Hugh P., b. 1888?","Welsh folk song| This song is several hundred years old. A highly humorous song of a gathering of people who inquire the health, etc. of the black pig. There was a service for the pig. Twm Griffy was the minister. (Respect for the old pig) Too bad they expect no bacon for the future."
411,"Wisconsin Dells, WI, USA",43.628055,-89.771693,success,Modern World War II song,"Blow Snake, Chief, b. 1871?","Blow Snake's nephew brought this thought back, and Blow Snake put it into a song which will be perpetuated. It is in honor of a GI boy from the last war, and is sung by his uncle Blow Snake and the women folks.| Thought: The hardships that the young man endured were appreciated by his uncle Blow Snake, who wrote the song."
412,"Brandon, WI, USA",43.736175,-88.781793,success,"MÅ“der, mÅ“der, de beer ist los","Gysbers, Anna C., b. 1875?",Dutch
413,"Rhinelander, WI, USA",45.644155,-89.400934,success,Money musk - double,"Leizime Brusoe's Orchestra| Brusoe, Leizime, b. 1870?: Violin| Wyss, Walter, b. 1911?: Bass viol| Olson, Emery, b. 1891?: Accordion",Old time dance music| Arrangements made by ear. Brusoe cannot read notes - McLain and Wyss are blind and the accordion player doen't use notes (although he could read).
414,"Rhinelander, WI, USA",45.644155,-89.400934,success,Money musk - single,"Leizime Brusoe's Orchestra| Brusoe, Leizime, b. 1870?: Violin| Wyss, Walter, b. 1911?: Bass viol| Olson, Emery, b. 1891?: Accordion",Old time dance music| Arrangements made by ear. Brusoe cannot read notes - McLain and Wyss are blind and the accordion player doen't use notes (although he could read).
415,"Black River Falls, WI, USA",44.300723,-90.843263,success,Monologue by Mr. Arthur Moseley,"Moseley, Arthur (Happy), b. 1864?",This was recorded without the knowledge of Mr. Moseley.
417,"Wisconsin Dells, WI, USA",43.628055,-89.771693,success,Morning songs,"Yellow Thunder, Chief, b. 1872?","Winnebago| 1. ""Do not weep anymore for I love you and I have said that I pity you, my child.""| 2. ""Do not weep anymore; the daylight of life is on its way.""| 3. ""Listen: I am telling you to go and tell the stories of life, that you may be where I am.""| 4. ""The work of the laboroer (singer) is ended. This is what I have told you to say and repeat: I love you and pity you, my child.""| The parents are the first teachers of the children, later the grandparents. These songs are sung until the children are up, as a method of spiritual instruction.| The song is accompanied by a rattle."
